Date,Close,OPEN,High,Low
2012-03-01,2328.8,,,
2012-03-02,2313.3,,,
2012-03-03,2312.6,,,
2012-03-05,2270.3,,,
2012-03-06,2239.9,,,
2012-03-07,2248.9,,,
2012-03-09,2334.4,,,
2012-03-12,2366.7,,,
2012-03-13,2388.3,,,
2012-03-14,2390.7,,,
2012-03-15,2327.2,,,
2012-03-16,2300.6,,,
2012-03-19,2267.0,,,
2012-03-20,2296.0,,,
2012-03-21,2348.7,,,
2012-03-22,2278.1,,,
2012-03-23,2309.9,,,
2012-03-26,2264.4,,,
2012-03-27,2279.5,,,
2012-03-28,2239.1,,,
2012-03-29,2238.2,,,
2012-03-30,2301.0,,,
2012-04-02,2319.6,,,
2012-04-03,2346.0,,,
2012-04-04,2346.0,,,
2012-04-09,2297.7,,,
2012-04-10,2296.2,,,
2012-04-11,2276.3,,,
2012-04-12,2304.0,,,
2012-04-13,2278.6,,,
2012-04-16,2290.1,,,
2012-04-17,2308.6,,,
2012-04-18,2315.6,,,
2012-04-19,2316.2,,,
2012-04-20,2292.1,,,
2012-04-23,2248.2,,,
2012-04-24,2231.6,,,
2012-04-25,2198.7,,,
2012-04-26,2179.5,,,
2012-04-27,2168.4,,,
2012-04-28,2182.4,,,
2012-04-30,2206.6,,,
2012-05-02,2202.7,,,
2012-05-03,2170.2,,,
2012-05-04,2123.6,,,
2012-05-07,2147.9,,,
2012-05-08,2104.1,,,
2012-05-09,2063.4,,,
2012-05-10,2060.8,,,
2012-05-11,2033.1,,,
2012-05-14,2008.3,,,
2012-05-15,2023.4,,,
2012-05-16,2000.8,,,
2012-05-17,1985.4,,,
2012-05-18,1977.9,,,
2012-05-21,1992.4,,,
2012-05-22,1971.0,,,
2012-05-23,1956.5,,,
2012-05-24,1976.7,,,
2012-05-25,1989.5,,,
2012-05-28,2030.2,,,
2012-05-29,2016.1,,,
2012-05-30,1976.1,,,
2012-05-31,1984.5,,,
2012-06-01,1945.8,,,
2012-06-04,1942.3,,,
2012-06-05,1948.5,,,
2012-06-06,2002.9,,,
2012-06-07,2022.6,,,
2012-06-08,2033.0,,,
2012-06-11,2028.8,,,
2012-06-12,2050.5,,,
2012-06-13,2047.2,,,
2012-06-14,2013.6,,,
2012-06-15,2035.8,,,
2012-06-18,2003.0,,,
2012-06-19,2007.6,,,
2012-06-20,2033.6,,,
2012-06-21,2060.3,,,
2012-06-22,2068.1,,,
2012-06-25,2063.9,,,
2012-06-26,2076.1,,,
2012-06-27,2090.4,,,
2012-06-28,2087.1,,,
2012-06-29,2137.0,,,
2012-07-02,2158.3,,,
2012-07-03,2176.6,,,
2012-07-04,2198.8,,,
2012-07-05,2214.5,,,
2012-07-06,2190.3,,,
